idP1,idP2
16999,1592
16999,428
16999,19159
16999,16668
16999,9413
16999,13452
16999,11165
16999,8202
16999,16754
16999,18276
16999,19023
16999,19032
16999,17521
16999,12970
16999,17692
16999,18119
16999,8884
16999,7344
16999,18855
16999,652
16999,19514
16999,16510
16999,16969
16999,14263
16999,16524
16999,18333
16999,18043
16999,9143
16999,8138
16999,16563
16999,16488
16999,18465
16999,16067
16999,13971
16999,7264
16999,8248
16999,17654
16999,18609
16999,18771
16999,18964
16999,19513
16999,19317
16999,6996
16999,19414
16999,18593
17000,7210
17000,18781
17001,17980
17001,731
17001,9589
17001,6112
17004,13509
17005,19268
17005,12466
17005,18997
17005,10068
17005,16785
17005,7324
17005,17481
17005,17877
17005,8220
17005,8767
17005,7053
17005,18254
17005,12425
17005,8486
17005,13758
17005,10403
17005,8965
17005,16663
17005,18742
17005,18133
17005,9507
17005,1325
17005,7032
17005,7107
17005,19245
17005,14336
17005,8043
17005,17441
17005,18359
17005,19291
17005,18389
17006,18120
17006,18513
17006,10622
17006,17687
17006,19497
17006,17353
17009,18447
17009,17840
17009,12970
17009,10435
17009,19554
17009,17871
17009,18363
17010,18198
17010,1986
17010,8802
17010,18401
17010,8797
17010,19590
17010,18769
17010,9037
17010,13835
17010,13035
17010,19254
17010,7336
17010,18966
17010,7486
17010,18790
17010,19355
17010,13501
17010,8693
17010,9892
17011,11478
17011,15816
17011,18491
17011,7309
17011,16749
17011,7138
17011,7321
17011,16961
17011,17142
17011,18190
17011,16757
17011,11881
17011,16792
17011,7004
17011,8217
17011,19295
17011,19528
17011,16516
17011,19532
17012,19425
17012,9891
17012,17987
17012,12235
17012,18711
17012,16963
17012,18130
17012,1141
17012,18191
17013,16622
17013,18993
17013,18936
17014,15511
17014,19038
17014,6238
17014,5586
17014,2377
17014,17882
17014,13976
17014,11409
17014,19303
17014,2066
17014,17314
17014,17419
17015,11812
17015,18485
17015,17673
17015,16980
17015,7648
17015,1979
17015,12323
17015,821
17015,13910
17015,9824
17015,10505
17015,4244
17015,19213
17015,18420
17015,11431
17015,12350
17015,12486
17015,19206
17015,12837
17015,13395
17015,16894
17015,11158
17015,17465
17015,13596
17015,3669
17015,12683
17015,1772
17015,3581
17015,18634
17015,11221
17015,19271
17015,18875
17015,2437
17015,19214
17016,16652
17016,18863
17016,9755
17016,17207
17016,19318
17016,18804
17016,17493
17016,18236
17016,17980
17016,16791
17016,18549
17016,17464
17016,1207
17016,69
17016,18869
17016,19410
17016,16719
17016,19167
17016,17237
17016,731
17016,18889
17016,17101
17016,9331
17016,753
17016,16954
17016,16930
17017,18941
17017,19257
17017,9911
17017,16662
17017,7424
17017,1122
17017,12154
17017,17183
17017,10537
17017,19311
17017,18854
17017,1327
17017,18612
17017,17399
17017,7205
17017,17734
17017,13
17017,17436
17017,7416
17017,8577
17017,16586
17017,207
17017,763
17017,19354
17017,13066
17017,18229
17017,19614
17017,16760
17017,16677
17017,13157
17017,9604
17017,16590
17017,17748
17017,16794
17017,19414
17017,18375
17017,17139
17017,10271
17017,18839
17017,18230
17017,17757
17017,13776
17017,17957
17017,17192
17017,7790
17017,17343
17017,17750
17017,1763
17017,8146
17017,13695
17017,7274
17017,17539
17017,8605
17017,11498
17017,17891
17017,16559
17019,8055
17019,19056
17019,16780
17019,18540
17020,17780
17020,19606
17020,19545
17020,19428
17020,18417
17020,18297
17020,17391
17018,11282
17018,7977
17018,8157
17018,18773
17018,11173
17018,18715
17018,17024
17018,12373
17018,2218
17018,12003
17018,18300
17018,8987
17018,996
17018,19272
17018,7196
17018,81
17018,13618
17018,19134
17018,1755
17018,19451
17018,18716
17018,13903
17018,16653
17018,1789
17018,16656
17018,19564
17021,8740
17021,15646
17021,9239
17022,17265
17022,17766
17022,18566
17022,14808
17022,10278
17022,18796
17022,16980
17022,16816
17022,18013
17022,18717
17022,9824
17022,10321
17023,7337
17023,7816
17023,19050
17023,17669
17023,10313
17023,445
17024,16653
17024,10326
17024,16885
17024,18412
17024,632
17024,7357
17024,17669
17024,16848
17024,8165
17024,17567
17024,18787
17024,7452
17024,7552
17024,8037
17024,7196
17024,7302
17024,10404
17024,4928
17024,17127
17024,16633
17024,12113
17024,19377
17024,17210
17024,8987
17024,18583
17024,9097
17024,10231
17024,19423
17024,11473
17025,2595
17027,16486
17027,18004
17027,17516
17027,11118
17027,7147
17027,18007
17027,8433
17027,7089
17027,18960
17027,9407
17027,18689
17027,9161
17027,17678
17027,17521
17027,17320
17027,19632
17027,9213
17027,1889
17027,18877
17027,17128
17027,17101
17027,17668
17027,18214
17027,17367
17027,8742
17027,16760
17027,10632
17027,13203
17027,19421
17027,16563
17027,17213
17029,12896
17029,18865
17029,17690
17029,15231
17029,9353
17029,16950
17029,17875
17029,7454
17029,17356
17029,1850
17029,17078
17029,9356
17029,17091
17029,19237
17029,17540
17029,18309
17029,16545
17029,7849
17029,17729
17030,17718
17030,19420
17030,17726
17030,10273
17030,18672
17030,10606
17030,8753
17030,18200
17030,17131
17030,17945
17030,18707
17030,18524
17030,18484
17030,18096
17030,8929
17030,18505
17030,17240
17030,18249
17030,18943
17030,19376
17030,18573
17030,17295
17030,8756
17030,18919
17030,19012
17030,17469
17030,10154
17030,9540
17030,13792
17030,17543
17028,7200
17028,18008
17028,19250
17028,12188
17028,17932
17028,12309
17028,11538
17028,16832
17028,18673
17028,11382
17028,16569
17028,17232
17028,10275
17028,9840
17028,1802
17028,8313
17028,10555
17028,16657
17028,15560
17028,1529
17028,17218
17028,8405
17028,1714
17028,16096
17028,19124
17028,7621
17028,13911
17028,17651
17028,11378
17028,17760
17028,1164
17028,19162
17028,19203
17028,17985
17028,8121
17028,19278
17028,17154
17028,18126
17028,17042
17028,17498
17028,17286
17028,16756
17028,19231
17028,10081
17028,17689
17028,16612
17028,11185
17028,8603
17028,13243
17028,19085
17028,12515
17028,1957
17028,19234
17028,7530
17028,18824
17028,16850
17028,1337
17028,9410
17028,12340
17028,8515
17028,7513
17028,11679
17028,17740
17031,10587
17031,11801
17031,18888
17031,9415
17032,18567
17032,18764
17032,19082
17032,7895
17032,9116
17032,16502
17032,18115
17032,13672
17032,2073
17032,18501
17032,1114
17032,11928
17032,11905
17032,8360
17032,11971
17032,9786
17032,12280
17032,14414
17032,17665
17033,13895
17033,8192
17033,17112
17033,11398
17033,12417
17033,19526
17033,8708
17033,10962
17033,17561
17036,19248
17036,16771
17036,19071
17036,18608
17036,7216
17036,18625
17034,4403
17034,11127
17034,7070
17034,18702
17034,18845
17034,18181
17034,19333
17034,8481
17034,17778
17034,18888
17034,18029
17034,9730
17034,1031
17034,17031
17034,1303
17034,17439
17037,17017
17037,18587
17037,18367
17037,19211
17037,19080
17037,19294
17037,17139
17037,8519
17037,17323
17037,18149
17037,18111
17037,13066
17037,18537
17037,18276
17037,12648
17037,9161
17037,1495
17037,16760
17037,17173
17037,7323
17037,16742
17037,19558
17037,13009
17037,18612
17037,19446
17037,2247
17037,18689
17037,12821
17037,18960
17037,18992
17037,13512
17037,12154
17037,9360
17037,17125
17037,6994
17037,19267
17037,18358
17037,16849
17037,16703
17037,19339
17037,10463
17037,18080
17037,16791
17037,17061
17037,90
17037,19617
17037,18375
17037,17822
17037,17734
17037,19307
17037,17386
17037,18654
17037,17075
17037,9733
17037,7592
17038,88
17038,761
17039,9048
17039,17234
17039,9021
17039,7775
17039,9484
17039,18452
17039,8817
17040,626
17040,4370
17041,17357
17041,9550
17041,10276
17041,19441
17041,7921
17042,18042
17042,17392
17042,69
17042,7801
17042,11103
17042,11029
17042,17514
17042,2283
17042,19235
17043,9076
17043,18153
17043,16826
17043,17123
17043,17711
17043,9175
17043,18227
17043,563
17043,1113
17043,18791
17043,7190
17043,13859
17043,16736
17043,10856
17043,17881
17043,17812
17043,7103
17043,7866
17043,11003
17043,17222
17043,9556
17044,16588
17044,18320
17044,17421
17045,13139
17045,19090
17045,1978
17047,18612
17046,17969
17046,16496
17046,18191
17046,18130
17049,3899
17049,7066
17049,9567
17049,18534
17049,18603
17049,16761
17049,17912
17049,17111
17049,18980
17049,17646
17049,10921
17049,8085
17049,12915
17049,18571
17049,7182
17049,19292
17049,19140
17049,17263
17049,14291
17049,18255
17049,17411
17049,18573
17049,17856
17049,8221
17049,17020
17049,18986
17049,19253
17049,18313
17049,18866
17049,17971
17049,8299
17049,16495
17049,18349
17049,19116
17049,19041
17049,19060
17049,18098
17049,13006
17049,16680
17051,19507
17051,19117
17050,8462
17050,940
17050,11217
17050,13613
17050,161
17050,1036
17050,12467
17050,1858
17050,12815
17050,3301
17050,2030
17050,10996
17050,1514
17050,2775
17050,5797
17050,9066
17050,2997
17050,1854
17050,6393
17050,11693
17050,7195
17050,11546
17050,2162
17050,636
17050,10619
17050,11779
17050,11439
17053,12598
17053,17811
17053,12521
17053,17432
17053,18106
17053,7065
17053,16742
17053,1272
17053,11700
17053,18406
17053,12092
17053,19009
17053,13405
17053,18176
17053,19339
17053,7502
17053,17152
17054,7774
17054,17208
17054,8825
17052,12284
17052,3806
17052,3454
17052,12911
17052,11435
17052,13180
17052,10152
17052,1418
17052,10497
17052,18147
17052,1582
17052,10264
17052,10795
17052,1798
17052,10271
17052,11273
17052,13041
17052,395
17052,782
17052,9222
17052,17499
17052,7628
17052,1620
17052,11512
17052,6379
17052,17396
17052,12275
17052,5532
17052,17611
17052,1891
17052,17586
17052,10575
17052,2679
17052,16859
17052,10572
17052,8110
17052,7828
17052,393
17052,17268
17052,9544
17052,10667
17052,2095
17052,682
17052,18795
17052,13913
17052,3105
17052,7878
17052,18064
17052,18376
17052,11568
17052,18721
17052,19162
17052,2240
17052,7999
17052,2148
17052,683
17052,8327
17052,18620
17052,17486
17052,7527
17052,6530
17052,9860
17052,7969
17052,19371
17052,12543
17052,10776
17052,9932
17052,12325
17052,18804
17052,5992
17052,867
17052,17436
17052,5821
17052,5974
17052,18475
17052,18052
17052,17027
17052,8493
17052,11887
17052,2190
17052,18566
17052,8520
17052,9585
17052,17379
17052,9478
17052,19508
17052,19240
17052,7312
17052,4242
17052,18860
17052,3418
17052,16810
17052,649
17052,6429
17052,18586
17052,9026
17052,18251
17052,2372
17052,6324
17052,4482
17052,1885
17052,7648
17052,1562
17052,17711
17052,7998
17052,2669
17052,7468
17052,8457
17052,454
17052,12573
17052,18243
17052,3302
17052,177
17052,18711
17052,17513
17052,1701
17052,18178
17052,19450
17052,9100
17052,11295
17052,8629
17052,1747
17052,18884
17052,241
17052,19464
17052,12694
17052,13845
17052,18426
17052,9642
17052,1431
17052,1669
17052,7758
17055,18758
17055,12306
17055,17616
17055,18053
17055,18205
17055,17975
17055,10882
17055,17657
17055,19074
17055,13348
17055,17502
17055,16939
17055,17142
17055,11247
17055,4269
17055,19421
17055,7062
17055,19442
17055,18984
17055,19338
17055,17980
17055,7605
17055,19492
17055,16850
17055,9794
17055,17428
17055,12873
17055,17746
17055,370
17055,13319
17055,18821
17055,19113
17055,10055
17055,9987
17055,17515
17055,18890
17055,17213
17055,4150
17056,319
17056,10355
17056,17543
17056,18635
17056,19109
17056,9750
17056,7539
17056,17416
17056,9073
17056,1683
17056,17354
17057,18703
17057,18863
17057,18210
17057,9470
17057,18569
17058,10159
17058,2572
17058,4623
17058,10127
17058,76
17058,11326
17058,16957
17058,2725
17058,259
17058,393
17058,18636
17058,2973
17058,12873
17058,2298
17058,654
17059,1943
17059,8986
17059,11991
17059,17
17059,912
17059,8238
17059,10196
17059,2260
17060,366
17060,7296
17060,829
17060,8003
17060,16632
17060,9627
17060,17743
17060,11125
17060,18024
17060,17455
17060,13357
17060,5299
17060,1061
17060,17707
17060,16982
17060,9591
17060,17483
17060,6085
17060,4112
17060,17350
17060,10915
17060,16963
17060,18344
17060,7129
17060,17616
17060,16496
17060,16970
17060,9378
17060,17523
17060,16805
17060,18177
17060,8911
17060,1129
17060,12749
17060,19418
17060,17121
17060,19323
17060,17265
17060,3293
17060,18381
17060,17237
17060,16732
17060,17839
17060,480
17060,7029
17060,11478
17060,18638
17060,18991
17060,17341
17060,19251
17060,8569
17060,13794
17060,17883
17061,18264
17061,16602
17061,9328
17061,16662
17061,17521
17061,18814
17061,17822
17061,19080
17061,9360
17061,19617
17061,16578
17061,17748
17061,16542
17061,18111
17061,13512
17061,17075
17061,18960
17061,17242
17061,18178
17061,18224
17061,19339
17061,372
17061,18284
17061,1107
17061,7424
17061,7592
17061,17173
17061,8080
17061,973
17061,16807
17061,18235
17061,18073
17061,9060
17061,17125
17061,18855
17061,1928
17061,16594
17061,16650
17061,17128
17061,18587
17061,18340
17061,16949
17061,13015
17063,10420
17062,19445
17064,10178
17064,11816
17064,16652
17064,7955
17065,11059
17065,8782
17066,11807
17066,18535
17066,13434
17066,11695
17066,18820
17066,10663
17066,10873
17066,17747
17067,757
17067,18856
17067,3075
17067,2813
17067,18347
17067,18678
17067,2624
17067,12873
17067,1080
17067,1702
17067,1262
17067,10578
17067,15922
17068,18563
17069,16935
17069,19365
17069,18429
17069,7475
17069,17708
17069,16679
17069,18813
17069,7066
17069,16495
17069,9386
17069,8862
17069,18625
17069,17401
17070,1755
17070,12113
17070,17300
17070,7374
17070,17087
17070,11473
17070,13575
17070,11173
17070,17509
17070,8165
17070,337
17070,13618
17070,8157
17070,16639
17070,7977
17070,7742
17070,10786
17070,1931
17070,18173
17070,1661
17070,17773
17070,10135
17070,19589
17070,19377
17070,17637
17070,19411
17070,11033
17070,19498
17070,153
17070,18390
17070,18540
17070,19480
17070,19462
17070,2218
17070,16656
17070,17804
17070,19266
17070,16848
17070,7442
17071,17087
17071,17849
17071,18731
17073,9983
17073,2285
17073,9213
17073,16806
17073,628
17073,18948
17072,9722
17072,13805
17072,18848
17072,11254
17072,8101
17072,7999
17072,19347
17072,17947
17072,1668
17072,9689
17072,9408
17072,67
17072,18658
17072,19282
17072,17878
17072,17
17072,17408
17072,18411
17072,9839
17072,17262
17072,146
17072,17791
17072,10458
17072,17342
17072,17561
17072,16533
17072,17545
17072,17267
17072,1231
17072,111
17072,1343
17072,17112
17072,19217
17072,1078
17072,9461
17072,343
17072,8223
17072,10631
17072,8461
17072,11816
17072,16851
17072,9890
17072,10453
17072,9186
17072,8268
17072,12848
17072,18300
17075,17204
17075,17128
17075,7321
17075,7138
17075,18224
17075,18229
17075,17566
17075,17530
17075,16493
17075,17237
17076,13865
17076,719
17074,1219
17074,7509
17074,17859
17074,18876
17074,1229
17074,10430
17074,18378
17074,8929
17074,7243
17077,19481
17078,13626
17078,7770
17078,18314
17078,16863
17078,18737
17078,7990
17078,14336
17078,1167
17078,7796
17078,7032
17078,9328
17078,10675
17078,19080
17078,10742
17078,17132
17078,18340
17078,18688
17078,1770
17078,8939
17078,17069
17078,18626
17078,9330
17078,97
17078,11644
17078,16532
17078,17331
17078,17299
17078,18829
17078,16534
17078,9116
17078,19412
17078,17152
17078,9571
17078,18346
17078,7324
17078,17875
17079,8315
17079,7667
17079,10981
17079,7632
17079,93
17079,8101
17079,18831
17079,18883
17079,17976
17079,17225
17079,8785
17079,10721
17079,17696
17079,16870
17079,12585
17079,17546
17079,10723
17079,380
17079,299
17079,18756
17079,18372
17079,9904
17079,12332
17079,16826
17079,1392
17079,18028
17079,2072
17079,9095
17079,10708
17079,4695
17079,1484
17079,12163
17079,17604
17079,16533
17079,11160
17079,2931
17079,1943
17079,18707
17079,18532
17079,18698
17079,19355
17079,19621
17079,18251
17079,17
17079,11258
17079,18170
17079,18158
17079,15403
17079,9408
17079,9368
17079,1857
17079,16669
17079,19220
17079,13035
17079,18330
17079,1898
17079,17262
17079,391
17079,16937
17080,18789
17080,16963
17080,6329
17080,19570
17080,13269
17080,18130
17080,7126
17080,19332
17080,17012
17080,19069
17080,5537
17080,2184
17080,16741
17080,18191
17080,18711
17080,19144
17080,18564
17080,9891
17080,8935
17081,9920
17081,18340
17081,7557
17081,8717
17081,7721
17081,12551
17083,19632
17083,19513
17083,16597
17083,8248
17083,17153
17083,17532
17083,19573
17082,10736
17082,8476
17082,209
17082,1087
17082,11842
17082,18326
17082,9351
17082,8567
17082,18125
17082,8283
17082,16689
17082,9059
17082,13485
17082,17815
17082,12845
17082,7214
17082,13018
17082,10939
17082,15643
17082,19083
17082,17373
17082,19152
17082,17309
17082,8982
17082,18555
17082,9280
17082,8894
17082,9813
17082,8139
17082,10796
17082,13405
17082,9064
17082,18321
17082,17185
17082,12510
17082,8439
17082,12598
17082,9964
17082,17710
17082,315
17082,17377
17082,9116
17082,11965
17082,13169
17082,7687
17082,9613
17082,12954
17082,7921
17084,5901
17084,8195
17084,19311
17084,17671
17084,6822
17084,7417
17084,18645
17084,3550
17084,16644
17084,7416
17084,19478
17084,18491
17084,17430
17084,18010
17084,18675
17084,8575
17084,11071
17084,10208
17084,2247
17084,18854
17085,8986
17085,18735
17085,16876
17085,17552
17085,17497
17085,13286
17085,10328
17085,9730
17085,19624
17085,2244
17085,18020
17085,2260
17085,18369
17086,10915
17086,19558
17086,17483
17086,776
17086,13181
17086,952
17086,8851
17087,64
17087,11282
17087,11173
17087,16848
17087,19498
17087,13013
17087,19462
17087,10135
17087,12253
17087,16633
17087,13859
17087,8157
17087,1334
17087,2013
17087,18535
17087,2218
17087,7977
17087,13618
17088,7216
17088,2131
17088,19365
17088,1035
17088,1867
17088,8366
17088,1486
17088,7115
17088,18429
17088,17912
17088,17401
17088,16679
17088,1868
17088,18215
17088,8113
17088,7475
17088,16771
17088,19131
17088,19248
17088,17069
17088,8862
17088,1864
17091,18993
17092,11658
17092,18341
17092,18904
17092,9298
17092,19570
17092,18400
17092,18849
17092,19061
17092,17883
17092,8290
17092,12288
17092,17523
17092,18858
17092,13055
17092,13101
17092,17717
17092,11165
17092,19632
17092,8226
17092,17515
17092,7286
17092,17417
17092,18440
17092,8587
17093,10247
17093,17241
17093,18144
17093,9124
17093,10281
17093,8333
17094,18629
17094,17254
17095,16521
17095,17585
17096,18528
17096,18231
17096,18691
17096,16751
17096,18421
17096,17124
17096,19441
17096,11213
17096,12417
17096,1439
17096,18483
17096,18357
17096,16844
17096,18860
17096,12839
17096,16576
17096,13193
17096,19426
17096,17221
17096,12691
17096,17261
17096,19261
17096,17611
17097,17527
17097,17780
17097,17411
17097,12152
17098,10661
17099,18475
17099,17917
17099,3370
17099,16980
17101,19502
17101,18966
17103,12785
17103,10892
17104,9156
17104,7177
17104,18709
17104,17790
17102,19383
17102,17644
17102,4964
17102,5253
17102,2267
17102,17538
17102,2737
17102,1798
17102,2330
17102,3429
17102,2060
17102,12634
17102,4179
17102,3902
17102,16716
17102,3042
17102,3602
17102,2203
17102,3199
17102,16687
17102,17795
17102,5803
17102,7879
17102,2145
17102,4121
17102,16617
17105,11630
17105,7470
17105,12482
17105,9153
17105,13849
17105,10956
17105,13566
17105,7266
17105,640
17105,13702
17105,11607
17105,12149
17105,12688
17105,11545
17105,12569
17105,12264
17105,11551
17105,11886
17105,8297
17105,13753
17105,10964
17105,12468
17105,12397
17105,12932
17105,12633
17105,12438
17105,10710
17105,13057
17105,16299
17105,13924
17105,8583
17105,11715
17105,9809
17105,13444
17105,11339
17105,13921
17105,11047
17105,13980
17105,13160
17105,15376
17105,10088
17105,12190
17105,12292
17105,8824
17105,11899
17105,13956
17105,11685
17105,10298
17105,13190
17105,12829
17105,12880
17105,13937
17105,11609
17105,13216
17105,13772
17105,18433
17105,13810
17105,11611
17105,12770
17105,10994
17105,11387
17105,12248
17105,10584
17105,13578
17105,12630
17105,12321
17105,11362
17105,12803
17105,7101
17105,11574
17105,7060
17105,13595
17105,14339
17105,19239
17105,18533
17105,12748
17105,12574
17105,13473
17105,12713
17105,12446
17105,10647
17105,12369
17105,14466
17105,13777
17105,12744
17105,11500
17106,1966
17106,152
17106,11123
17106,7563
17106,344
17106,15182
17106,6548
17106,1089
17106,10719
17106,7806
17106,10224
17106,17826
17106,8994
17106,985
17106,9344
17106,10776
17106,9164
17106,8199
17106,12246
17106,8134
17106,9004
17106,9113
17106,9608
17106,917
17106,17482
17106,12740
17106,7675
17106,18483
17106,17795
17106,7272
17106,13003
17106,18180
17106,1398
17106,19407
17106,543
17106,18056
17106,10506
17106,8436
17106,4068
17106,38
17106,18301
17106,1458
17106,8825
17106,8522
17106,4019
17106,1717
17106,13662
17106,1243
17106,6915
17106,3776
17106,397
17106,17444
17106,8218
17108,17971
17108,18637
17108,18926
17108,8792
17108,18258
17108,19382
17108,18980
17108,12886
17108,13006
17108,17646
17108,17003
17108,19292
17108,16539
17108,12064
17108,18534
17108,17549
17108,17111
17108,8221
17108,11882
17108,17232
17108,17049
17108,13703
17108,18126
17108,19041
17108,17097
17108,18255
17108,19140
17108,18098
17108,16680
17108,16540
17108,872
17108,18526
17108,12152
17108,17527
17107,17855
17107,18246
17107,17099
17107,1265
17107,7451
17107,17290
17107,18835
17107,1518
17107,18105
17107,17750
17107,18233
17107,17343
17107,13776
17107,7790
17107,207
17109,18247
17109,13228
17111,17646
17111,18534
17111,18562
17111,19292
17111,18255
17111,17780
17110,8929
17110,10747
17110,17123
17110,16730
17110,14951
17110,18742
17110,10549
17110,87
17110,10503
17110,8412
17110,7539
17110,17853
17110,12405
17110,17859
17110,10255
17110,17626
17110,7139
17110,16530
17110,17366
17110,9750
17110,17441
17110,18748
17110,17177
17110,10068
17110,10839
17110,12826
17110,18953
17110,1670
17110,16765
17110,17836
17110,17149
17110,7155
17112,10029
17112,2149
17113,7899
17113,16737
17113,8685
17113,19487
17115,12833
17115,7487
17115,9970
17115,18313
17115,11124
17115,11475
17115,18868
17115,11529
17115,13466
17115,12174
17115,11706
17115,12382
17115,7366
17114,10276
17114,7775
17114,18813
17114,10281
17114,10318
17114,18736
17114,19326
17114,16765
17114,9415
17114,17560
17114,7900
17114,17031
17114,8545
17114,8642
17114,10587
17114,9787
17116,18177
17116,16757
17116,19074
17116,11247
17116,8513
17116,19092
17116,17502
17116,17464
17116,16954
17116,17980
17116,17055
17116,17957
17116,1106
17116,4804
17116,7062
17116,17953
17116,19362
17116,19421
17116,17534
17116,16505
17116,17702
17116,11298
17116,17526
17116,13965
17116,18569
17116,16516
17116,18889
17116,16911
17116,17616
17116,18779
17116,11743
17116,7703
17116,19443
17116,17657
17116,16849
17116,16804
17116,19514
17116,19063
17116,6822
17116,19155
17116,19632
17116,3579
17116,17341
17116,18053
17116,9598
17116,18863
17116,19521
17116,17150
17116,18250
17117,18739
17119,7754
17119,8313
17119,10188
17119,7327
17119,16975
17119,18523
17119,15077
17119,9497
17119,18413
17119,8100
17119,18324
17120,19631
17120,16929
17120,16998
17120,19352
17120,8995
17120,9044
17120,4506
17120,8134
17120,19003
17120,13368
17120,18826
17120,9976
17121,17532
17121,9213
17121,1567
17121,9257
17121,17189
17121,17840
17121,19305
17121,7451
17121,18250
17121,17965
17121,9348
17121,18991
17121,17926
17121,16597
17121,7348
17121,18903
17121,17957
17121,19632
17121,17447
17121,18361
17121,16750
17121,19513
17121,13055
17121,9983
17121,8248
17121,19573
17121,16806
17121,11498
17121,17516
17121,19483
17121,16675
17122,17094
17122,18629
17122,17796
17122,19406
17122,18646
17122,17639
17122,18579
17122,17441
17123,7866
17123,1030
17123,18896
17123,18192
17123,19302
17123,13766
17123,19286
17123,17771
17123,16826
17123,18153
17123,18291
17124,19312
17124,9715
17124,18240
17124,16579
17124,846
17124,18767
17124,13144
17124,16873
17124,9659
17124,19602
17126,7486
17126,17936
17126,19553
17126,18401
17126,19129
17126,18835
17127,10945
17127,13804
17127,11442
17125,731
17125,10915
17125,16807
17125,9360
17125,19617
17125,16597
17125,17489
17125,18689
17125,16746
17125,16930
17125,1249
17125,17980
17125,7472
17125,13512
17125,6242
17125,19126
17125,18004
17125,18264
17125,18214
17125,17047
17125,12821
17125,17075
17125,16849
17125,18998
17125,16641
17125,16982
17125,13736
17125,1495
17125,16827
17125,13066
17125,16864
17125,1544
17125,16594
17125,8080
17125,18960
17125,18715
17125,18382
17125,18080
17125,17566
17125,1207
17125,7323
17125,18358
17125,7879
17125,17464
17125,9589
17125,16791
17125,17521
17125,17001
17125,16650
17125,90
17125,9536
17125,9298
17125,16708
17125,17139
17125,18149
17125,9764
17125,19339
17125,18587
17125,753
17125,18714
17125,18233
17125,12154
17125,18073
17125,19521
17125,19561
17125,17367
17125,19307
17125,18145
17125,12648
17125,18111
17125,19294
17125,12663
17125,5635
17125,18224
17125,17132
17125,19632
17125,17717
17125,17359
17125,17891
17125,18612
17125,6112
17125,17822
17125,9060
17125,11727
17125,18072
17125,10237
17125,18622
17125,17224
17125,19267
17125,18617
17125,10073
17128,17980
17128,560
17128,18145
17128,69
17129,890
17129,17825
17129,6782
17129,17360
17129,5867
17130,16758
17130,18496
17131,12254
17131,19116
17131,18950
17131,1521
17131,19224
17131,17912
17131,12972
17131,16831
17131,8152
17131,17782
17131,11902
17131,10553
17131,16634
17131,18874
17131,134
17131,18126
17131,7961
17131,7059
17131,17527
17131,18750
17131,17203
17131,17790
17131,8299
17131,8878
17131,19419
17131,17311
17131,10313
17131,17375
17131,8165
17131,19093
17131,18255
17131,17594
17131,10029
17131,10028
17131,17049
17131,17785
17131,17832
17131,11049
17131,18573
17131,17137
17131,17496
17131,18986
17131,949
17131,18477
17132,11251
17132,17688
17132,8881
17132,16532
17132,17157
17132,17069
17132,18778
17132,13280
17132,18306
17132,7994
17132,17623
17132,7796
17132,7221
17132,19232
17132,17796
17132,8077
17132,17206
17132,19366
17133,18596
17134,17924
17134,1646
17134,846
17134,19449
17134,1372
17134,18259
17134,19090
17135,17224
17135,18471
17135,10291
17135,17613
17135,7910
17135,16976
17135,18229
17135,12648
17135,10519
17135,16494
17135,17470
17135,12340
17135,7089
17135,9208
17135,7850
17135,11530
17135,16903
17135,10113
17135,16708
17135,7441
17135,7132
17135,16719
17135,7417
17135,9512
17135,9976
17136,8931
17136,18485
17136,8084
17136,12203
17136,16894
17136,17465
17136,18620
17136,8872
17136,11038
17136,10904
17136,7520
17136,19214
17136,16502
17136,16826
17136,11074
17136,18291
17136,17817
17136,7909
17136,17186
17136,17474
17136,11955
17136,8599
17136,9004
17136,17662
17136,12526
17136,10131
17136,18452
17137,812
17137,17070
17137,17594
17137,19377
17137,19205
17137,11438
17137,18773
17137,2223
17137,8878
17137,18601
17137,17496
17137,17311
17137,9797
17137,10631
17137,18950
17137,18114
17137,18196
17137,16748
17137,533
17137,19134
17137,19059
17137,10763
17137,965
17137,8152
17137,16656
17137,8165
17137,17434
17137,18896
17137,18989
17137,12918
17137,10206
17137,1755
17137,7442
17137,1521
17137,18516
17138,17004
17138,11728
17138,7645
17138,18560
17139,17888
17139,17734
17139,17679
17139,17153
17139,7554
17139,18612
17139,19573
17139,19211
17139,18364
17139,19506
17139,7409
17139,378
17139,9911
17139,13203
17139,17290
17139,17224
17139,9348
17139,16590
17139,17740
17140,10622
17140,13028
17140,17687
17140,10945
17140,18120
17140,14180
17140,19056
17140,17881
17140,19497
17140,18206
17140,17353
17141,18485
17141,18265
17141,10810
17141,51
17141,5617
17141,7705
17141,17474
17141,11491
17141,709
17141,19443
17141,12325
17141,16769
17141,16593
17141,454
17141,10891
17141,17376
17141,9356
17141,1202
17141,18795
17141,10454
17141,12187
17141,12839
17141,17308
17141,410
17141,12864
17141,9941
17141,17226
17141,7098
17141,13799
17141,17381
17141,18480
17142,17657
17142,17515
17142,17746
17142,17318
17142,18315
17142,11292
17142,18808
17142,18246
17142,19200
17142,15816
17142,9987
17143,16572
17143,5102
17143,6748
17144,19096
17144,18702
17144,17263
17144,17968
17146,19356
17146,10430
17145,17594
17145,9832
17145,19346
17145,8165
17145,18579
17145,445
17145,17023
17145,8299
17145,18173
17145,9301
17145,7337
17145,8652
17145,18894
17145,18750
17145,17682
17145,16881
17145,8543
17145,19050
17148,9735
