idA1,idA2,idP
16990,5435,201
16990,3583,201
16990,18119,201
18119,5435,201
18119,3583,201
18119,16990,201
17154,18106,202
17154,13270,202
17154,18259,202
17154,16593,202
17154,13084,202
18106,17154,202
18106,13270,202
18106,18259,202
18106,16593,202
18106,13084,202
13270,17154,202
13270,18106,202
13270,18259,202
13270,16593,202
13270,13084,202
18259,17154,202
18259,18106,202
18259,13270,202
18259,16593,202
18259,13084,202
16593,17154,202
16593,18106,202
16593,13270,202
16593,18259,202
16593,13084,202
13084,17154,202
13084,18106,202
13084,13270,202
13084,18259,202
13084,16593,202
16233,5304,203
16233,3945,203
16233,16019,203
5304,16233,203
5304,3945,203
5304,16019,203
3945,16233,203
3945,5304,203
3945,16019,203
16019,16233,203
16019,5304,203
16019,3945,203
5179,14438,204
5179,874,204
5179,11030,204
14438,5179,204
14438,874,204
14438,11030,204
874,5179,204
874,14438,204
874,11030,204
11030,5179,204
11030,14438,204
11030,874,204
6163,9559,205
9559,6163,205
9400,8372,207
9400,12863,207
9400,17040,207
8372,9400,207
8372,12863,207
8372,17040,207
12863,9400,207
12863,8372,207
12863,17040,207
17040,9400,207
17040,8372,207
17040,12863,207
14040,10884,208
10884,14040,208
7779,5888,209
7779,5743,209
7779,12761,209
5888,7779,209
5888,5743,209
5888,12761,209
5743,7779,209
5743,5888,209
5743,12761,209
12761,7779,209
12761,5888,209
12761,5743,209
17008,7349,210
17008,2180,210
7349,17008,210
7349,2180,210
2180,17008,210
2180,7349,210
465,1492,211
465,4802,211
1492,465,211
1492,4802,211
4802,465,211
4802,1492,211
13064,6163,212
13064,8330,212
13064,16966,212
6163,13064,212
6163,8330,212
6163,16966,212
8330,13064,212
8330,6163,212
8330,16966,212
16966,13064,212
16966,6163,212
16966,8330,212
11390,11920,213
11390,17061,213
11390,14530,213
11920,11390,213
11920,17061,213
11920,14530,213
17061,11390,213
17061,11920,213
17061,14530,213
14530,11390,213
14530,11920,213
14530,17061,213
15505,5950,214
15505,16084,214
5950,15505,214
5950,16084,214
16084,15505,214
16084,5950,214
14550,13010,215
14550,15472,215
14550,7685,215
14550,13084,215
13010,14550,215
13010,15472,215
13010,7685,215
13010,13084,215
15472,14550,215
15472,13010,215
15472,7685,215
15472,13084,215
7685,14550,215
7685,13010,215
7685,15472,215
7685,13084,215
13084,14550,215
13084,13010,215
13084,15472,215
13084,7685,215
15847,13021,216
15847,2709,216
15847,17630,216
13021,15847,216
13021,2709,216
13021,17630,216
2709,15847,216
2709,13021,216
2709,17630,216
17630,15847,216
17630,13021,216
17630,2709,216
17397,14536,217
17397,15601,217
17397,12966,217
14536,17397,217
14536,15601,217
14536,12966,217
15601,17397,217
15601,14536,217
15601,12966,217
12966,17397,217
12966,14536,217
12966,15601,217
5752,3201,218
3201,5752,218
17297,18105,219
17297,3622,219
17297,6281,219
17297,18121,219
18105,17297,219
18105,3622,219
18105,6281,219
18105,18121,219
3622,17297,219
3622,18105,219
3622,6281,219
3622,18121,219
6281,17297,219
6281,18105,219
6281,3622,219
6281,18121,219
18121,17297,219
18121,18105,219
18121,3622,219
18121,6281,219
6555,4098,220
4098,6555,220
14425,501,221
501,14425,221
4214,308,222
308,4214,222
14982,291,223
291,14982,223
10664,16485,224
10664,9872,224
10664,16506,224
16485,10664,224
16485,9872,224
16485,16506,224
9872,10664,224
9872,16485,224
9872,16506,224
16506,10664,224
16506,16485,224
16506,9872,224
12145,11572,225
11572,12145,225
6309,5686,227
6309,2178,227
6309,8383,227
5686,6309,227
5686,2178,227
5686,8383,227
2178,6309,227
2178,5686,227
2178,8383,227
8383,6309,227
8383,5686,227
8383,2178,227
10121,5529,228
10121,10115,228
5529,10121,228
5529,10115,228
10115,10121,228
10115,5529,228
4568,1651,230
4568,17807,230
4568,13050,230
1651,4568,230
1651,17807,230
1651,13050,230
17807,4568,230
17807,1651,230
17807,13050,230
13050,4568,230
13050,1651,230
13050,17807,230
11863,689,231
11863,3201,231
689,11863,231
689,3201,231
3201,11863,231
3201,689,231
12048,4808,232
4808,12048,232
5913,1119,233
5913,9814,233
5913,10234,233
1119,5913,233
1119,9814,233
1119,10234,233
9814,5913,233
9814,1119,233
9814,10234,233
10234,5913,233
10234,1119,233
10234,9814,233
1357,9039,234
9039,1357,234
14432,1443,235
14432,463,235
14432,9900,235
1443,14432,235
1443,463,235
1443,9900,235
463,14432,235
463,1443,235
463,9900,235
9900,14432,235
9900,1443,235
9900,463,235
18260,10890,236
18260,17541,236
18260,16680,236
10890,18260,236
10890,17541,236
10890,16680,236
17541,18260,236
17541,10890,236
17541,16680,236
16680,18260,236
16680,10890,236
16680,17541,236
8934,17829,237
8934,6108,237
17829,8934,237
17829,6108,237
6108,8934,237
6108,17829,237
16198,5070,238
16198,4473,238
5070,16198,238
5070,4473,238
4473,16198,238
4473,5070,238
488,12132,239
488,15200,239
488,4233,239
12132,488,239
12132,15200,239
12132,4233,239
15200,488,239
15200,12132,239
15200,4233,239
4233,488,239
4233,12132,239
4233,15200,239
15364,3201,240
15364,4881,240
3201,15364,240
3201,4881,240
4881,15364,240
4881,3201,240
6417,1302,241
6417,5116,241
1302,6417,241
1302,5116,241
5116,6417,241
5116,1302,241
8701,686,242
8701,7274,242
8701,2930,242
686,8701,242
686,7274,242
686,2930,242
7274,8701,242
7274,686,242
7274,2930,242
2930,8701,242
2930,686,242
2930,7274,242
3951,3158,243
3951,4252,243
3951,8528,243
3158,3951,243
3158,4252,243
3158,8528,243
4252,3951,243
4252,3158,243
4252,8528,243
8528,3951,243
8528,3158,243
8528,4252,243
15575,7733,245
15575,6886,245
15575,5360,245
15575,2551,245
15575,16533,245
15575,11581,245
15575,6526,245
7733,15575,245
7733,6886,245
7733,5360,245
7733,2551,245
7733,16533,245
7733,11581,245
7733,6526,245
6886,15575,245
6886,7733,245
6886,5360,245
6886,2551,245
6886,16533,245
6886,11581,245
6886,6526,245
5360,15575,245
5360,7733,245
5360,6886,245
5360,2551,245
5360,16533,245
5360,11581,245
5360,6526,245
2551,15575,245
2551,7733,245
2551,6886,245
2551,5360,245
2551,16533,245
2551,11581,245
2551,6526,245
16533,15575,245
16533,7733,245
16533,6886,245
16533,5360,245
16533,2551,245
16533,11581,245
16533,6526,245
11581,15575,245
11581,7733,245
11581,6886,245
11581,5360,245
11581,2551,245
11581,16533,245
11581,6526,245
6526,15575,245
6526,7733,245
6526,6886,245
6526,5360,245
6526,2551,245
6526,16533,245
6526,11581,245
1352,16178,246
1352,600,246
1352,10486,246
1352,886,246
16178,1352,246
16178,600,246
16178,10486,246
16178,886,246
600,1352,246
600,16178,246
600,10486,246
600,886,246
10486,1352,246
10486,16178,246
10486,600,246
10486,886,246
886,1352,246
886,16178,246
886,600,246
886,10486,246
17343,13722,247
17343,11638,247
17343,3201,247
13722,17343,247
13722,11638,247
13722,3201,247
11638,17343,247
11638,13722,247
11638,3201,247
3201,17343,247
3201,13722,247
3201,11638,247
16179,16696,248
16696,16179,248
8958,6284,249
8958,15971,249
6284,8958,249
6284,15971,249
15971,8958,249
15971,6284,249
12969,13843,250
12969,15644,250
13843,12969,250
13843,15644,250
15644,12969,250
15644,13843,250
12173,340,251
340,12173,251
7565,6276,252
7565,13732,252
6276,7565,252
6276,13732,252
13732,7565,252
13732,6276,252
9968,1134,253
9968,7010,253
1134,9968,253
1134,7010,253
7010,9968,253
7010,1134,253
1382,9538,254
1382,16992,254
1382,17348,254
1382,6273,254
9538,1382,254
9538,16992,254
9538,17348,254
9538,6273,254
16992,1382,254
16992,9538,254
16992,17348,254
16992,6273,254
17348,1382,254
17348,9538,254
17348,16992,254
17348,6273,254
6273,1382,254
6273,9538,254
6273,16992,254
6273,17348,254
4487,14377,256
4487,11845,256
4487,13419,256
14377,4487,256
14377,11845,256
14377,13419,256
11845,4487,256
11845,14377,256
11845,13419,256
13419,4487,256
13419,14377,256
13419,11845,256
3097,9373,257
3097,6600,257
3097,4623,257
3097,14884,257
9373,3097,257
9373,6600,257
9373,4623,257
9373,14884,257
6600,3097,257
6600,9373,257
6600,4623,257
6600,14884,257
4623,3097,257
4623,9373,257
4623,6600,257
4623,14884,257
14884,3097,257
14884,9373,257
14884,6600,257
14884,4623,257
12276,14901,258
12276,1336,258
14901,12276,258
14901,1336,258
1336,12276,258
1336,14901,258
17032,8368,259
17032,2271,259
17032,7505,259
17032,5724,259
8368,17032,259
8368,2271,259
8368,7505,259
8368,5724,259
2271,17032,259
2271,8368,259
2271,7505,259
2271,5724,259
7505,17032,259
7505,8368,259
7505,2271,259
7505,5724,259
5724,17032,259
5724,8368,259
5724,2271,259
5724,7505,259
8366,2324,261
8366,17155,261
8366,253,261
8366,6108,261
2324,8366,261
2324,17155,261
2324,253,261
2324,6108,261
17155,8366,261
17155,2324,261
17155,253,261
17155,6108,261
253,8366,261
253,2324,261
253,17155,261
253,6108,261
6108,8366,261
6108,2324,261
6108,17155,261
6108,253,261
3219,12377,262
3219,11227,262
3219,1616,262
12377,3219,262
12377,11227,262
12377,1616,262
11227,3219,262
11227,12377,262
11227,1616,262
1616,3219,262
1616,12377,262
1616,11227,262
11518,5976,263
11518,10115,263
11518,6756,263
5976,11518,263
5976,10115,263
5976,6756,263
10115,11518,263
10115,5976,263
10115,6756,263
6756,11518,263
6756,5976,263
6756,10115,263
2320,18224,264
2320,17016,264
2320,2744,264
18224,2320,264
18224,17016,264
18224,2744,264
17016,2320,264
17016,18224,264
17016,2744,264
2744,2320,264
2744,18224,264
2744,17016,264
7156,1015,265
1015,7156,265
14443,16617,266
16617,14443,266
15766,16057,267
16057,15766,267
6515,8419,268
6515,10246,268
6515,11878,268
6515,1440,268
8419,6515,268
8419,10246,268
8419,11878,268
8419,1440,268
10246,6515,268
10246,8419,268
10246,11878,268
10246,1440,268
11878,6515,268
11878,8419,268
11878,10246,268
11878,1440,268
1440,6515,268
1440,8419,268
1440,10246,268
1440,11878,268
7461,17150,269
7461,7920,269
7461,17405,269
7461,1355,269
7461,5984,269
17150,7461,269
17150,7920,269
17150,17405,269
17150,1355,269
17150,5984,269
7920,7461,269
7920,17150,269
7920,17405,269
7920,1355,269
7920,5984,269
17405,7461,269
17405,17150,269
17405,7920,269
17405,1355,269
17405,5984,269
1355,7461,269
1355,17150,269
1355,7920,269
1355,17405,269
1355,5984,269
5984,7461,269
5984,17150,269
5984,7920,269
5984,17405,269
5984,1355,269
8945,17382,270
8945,12954,270
8945,5764,270
8945,5423,270
17382,8945,270
17382,12954,270
17382,5764,270
17382,5423,270
12954,8945,270
12954,17382,270
12954,5764,270
12954,5423,270
5764,8945,270
5764,17382,270
5764,12954,270
5764,5423,270
5423,8945,270
5423,17382,270
5423,12954,270
5423,5764,270
15242,1925,271
1925,15242,271
13139,15362,272
13139,5669,272
13139,14429,272
15362,13139,272
15362,5669,272
15362,14429,272
5669,13139,272
5669,15362,272
5669,14429,272
14429,13139,272
14429,15362,272
14429,5669,272
11638,953,273
11638,6531,273
953,11638,273
953,6531,273
6531,11638,273
6531,953,273
12936,10331,274
10331,12936,274
15457,8374,275
15457,2174,275
8374,15457,275
8374,2174,275
2174,15457,275
2174,8374,275
16690,10089,276
16690,3015,276
16690,13163,276
10089,16690,276
10089,3015,276
10089,13163,276
3015,16690,276
3015,10089,276
3015,13163,276
13163,16690,276
13163,10089,276
13163,3015,276
16537,4843,277
4843,16537,277
593,2789,278
593,1086,278
2789,593,278
2789,1086,278
1086,593,278
1086,2789,278
8274,8698,279
8274,8285,279
8274,10575,279
8274,194,279
8274,14186,279
8274,15549,279
8274,16311,279
8274,2785,279
8274,11178,279
8698,8274,279
8698,8285,279
8698,10575,279
8698,194,279
8698,14186,279
8698,15549,279
8698,16311,279
8698,2785,279
8698,11178,279
8285,8274,279
8285,8698,279
8285,10575,279
8285,194,279
8285,14186,279
8285,15549,279
8285,16311,279
8285,2785,279
8285,11178,279
10575,8274,279
10575,8698,279
10575,8285,279
10575,194,279
10575,14186,279
10575,15549,279
10575,16311,279
10575,2785,279
10575,11178,279
194,8274,279
194,8698,279
194,8285,279
194,10575,279
194,14186,279
194,15549,279
194,16311,279
194,2785,279
194,11178,279
14186,8274,279
14186,8698,279
14186,8285,279
14186,10575,279
14186,194,279
14186,15549,279
14186,16311,279
14186,2785,279
14186,11178,279
15549,8274,279
15549,8698,279
15549,8285,279
15549,10575,279
15549,194,279
15549,14186,279
15549,16311,279
15549,2785,279
15549,11178,279
16311,8274,279
16311,8698,279
16311,8285,279
16311,10575,279
16311,194,279
16311,14186,279
16311,15549,279
16311,2785,279
16311,11178,279
2785,8274,279
2785,8698,279
2785,8285,279
2785,10575,279
2785,194,279
2785,14186,279
2785,15549,279
2785,16311,279
2785,11178,279
11178,8274,279
11178,8698,279
11178,8285,279
11178,10575,279
11178,194,279
11178,14186,279
11178,15549,279
11178,16311,279
11178,2785,279
2373,8956,280
8956,2373,280
10026,2621,281
10026,3904,281
2621,10026,281
2621,3904,281
3904,10026,281
3904,2621,281
17352,8413,282
17352,16093,282
17352,14561,282
8413,17352,282
8413,16093,282
8413,14561,282
16093,17352,282
16093,8413,282
16093,14561,282
14561,17352,282
14561,8413,282
14561,16093,282
10163,14737,284
10163,11227,284
14737,10163,284
14737,11227,284
11227,10163,284
11227,14737,284
13353,16785,285
16785,13353,285
17381,4506,287
17381,13084,287
17381,17249,287
4506,17381,287
4506,13084,287
4506,17249,287
13084,17381,287
13084,4506,287
13084,17249,287
17249,17381,287
17249,4506,287
17249,13084,287
14687,14591,288
14687,16132,288
14687,16127,288
14687,8363,288
14687,15498,288
14591,14687,288
14591,16132,288
14591,16127,288
14591,8363,288
14591,15498,288
16132,14687,288
16132,14591,288
16132,16127,288
16132,8363,288
16132,15498,288
16127,14687,288
16127,14591,288
16127,16132,288
16127,8363,288
16127,15498,288
8363,14687,288
8363,14591,288
8363,16132,288
8363,16127,288
8363,15498,288
15498,14687,288
15498,14591,288
15498,16132,288
15498,16127,288
15498,8363,288
11572,13573,289
11572,934,289
13573,11572,289
13573,934,289
934,11572,289
934,13573,289
11633,11542,291
11633,110,291
11633,8950,291
11542,11633,291
11542,110,291
11542,8950,291
110,11633,291
110,11542,291
110,8950,291
8950,11633,291
8950,11542,291
8950,110,291
731,7707,292
7707,731,292
14458,3575,293
14458,8252,293
14458,16658,293
14458,11346,293
14458,1369,293
14458,6239,293
3575,14458,293
3575,8252,293
3575,16658,293
3575,11346,293
3575,1369,293
3575,6239,293
8252,14458,293
8252,3575,293
8252,16658,293
8252,11346,293
8252,1369,293
8252,6239,293
16658,14458,293
16658,3575,293
16658,8252,293
16658,11346,293
16658,1369,293
16658,6239,293
11346,14458,293
11346,3575,293
11346,8252,293
11346,16658,293
11346,1369,293
11346,6239,293
1369,14458,293
1369,3575,293
1369,8252,293
1369,16658,293
1369,11346,293
1369,6239,293
6239,14458,293
6239,3575,293
6239,8252,293
6239,16658,293
6239,11346,293
6239,1369,293
15141,3879,294
3879,15141,294
939,11256,295
11256,939,295
13368,4916,296
13368,4003,296
13368,9789,296
4916,13368,296
4916,4003,296
4916,9789,296
4003,13368,296
4003,4916,296
4003,9789,296
9789,13368,296
9789,4916,296
9789,4003,296
17885,4997,297
17885,7455,297
4997,17885,297
4997,7455,297
7455,17885,297
7455,4997,297
17569,17120,299
17569,15966,299
17569,7570,299
17120,17569,299
17120,15966,299
17120,7570,299
15966,17569,299
15966,17120,299
15966,7570,299
7570,17569,299
7570,17120,299
7570,15966,299
12940,12001,300
12001,12940,300
11425,9540,302
11425,14596,302
11425,17948,302
9540,11425,302
9540,14596,302
9540,17948,302
14596,11425,302
14596,9540,302
14596,17948,302
17948,11425,302
17948,9540,302
17948,14596,302
7422,9419,303
9419,7422,303
365,9987,304
365,11498,304
365,12064,304
365,9794,304
9987,365,304
9987,11498,304
9987,12064,304
9987,9794,304
11498,365,304
11498,9987,304
11498,12064,304
11498,9794,304
12064,365,304
12064,9987,304
12064,11498,304
12064,9794,304
9794,365,304
9794,9987,304
9794,11498,304
9794,12064,304
9031,17455,306
9031,16150,306
17455,9031,306
17455,16150,306
16150,9031,306
16150,17455,306
6897,10398,307
6897,13641,307
6897,12185,307
6897,5711,307
6897,13331,307
6897,4153,307
6897,13818,307
10398,6897,307
10398,13641,307
10398,12185,307
10398,5711,307
10398,13331,307
10398,4153,307
10398,13818,307
13641,6897,307
13641,10398,307
13641,12185,307
13641,5711,307
13641,13331,307
13641,4153,307
13641,13818,307
12185,6897,307
12185,10398,307
12185,13641,307
12185,5711,307
12185,13331,307
12185,4153,307
12185,13818,307
5711,6897,307
5711,10398,307
5711,13641,307
5711,12185,307
5711,13331,307
5711,4153,307
5711,13818,307
13331,6897,307
13331,10398,307
13331,13641,307
13331,12185,307
13331,5711,307
13331,4153,307
13331,13818,307
4153,6897,307
4153,10398,307
4153,13641,307
4153,12185,307
4153,5711,307
4153,13331,307
4153,13818,307
13818,6897,307
13818,10398,307
13818,13641,307
13818,12185,307
13818,5711,307
13818,13331,307
13818,4153,307
8121,6604,308
6604,8121,308
14554,16565,309
14554,8376,309
16565,14554,309
16565,8376,309
8376,14554,309
8376,16565,309
9421,12259,310
12259,9421,310
5696,4040,311
5696,18236,311
5696,18204,311
4040,5696,311
4040,18236,311
4040,18204,311
18236,5696,311
18236,4040,311
18236,18204,311
18204,5696,311
18204,4040,311
18204,18236,311
14541,9072,312
14541,8364,312
9072,14541,312
9072,8364,312
8364,14541,312
8364,9072,312
7825,5317,313
7825,3134,313
7825,15698,313
7825,9729,313
5317,7825,313
5317,3134,313
5317,15698,313
5317,9729,313
3134,7825,313
3134,5317,313
3134,15698,313
3134,9729,313
15698,7825,313
15698,5317,313
15698,3134,313
15698,9729,313
9729,7825,313
9729,5317,313
9729,3134,313
9729,15698,313
4181,8714,314
4181,9078,314
8714,4181,314
8714,9078,314
9078,4181,314
9078,8714,314
95,6507,315
95,2235,315
6507,95,315
6507,2235,315
2235,95,315
2235,6507,315
5818,14573,316
14573,5818,316
12969,13843,317
12969,15644,317
13843,12969,317
13843,15644,317
15644,12969,317
15644,13843,317
3664,889,319
3664,2687,319
889,3664,319
889,2687,319
2687,3664,319
2687,889,319
18195,16725,320
18195,4506,320
18195,8319,320
18195,13084,320
16725,18195,320
16725,4506,320
16725,8319,320
16725,13084,320
4506,18195,320
4506,16725,320
4506,8319,320
4506,13084,320
8319,18195,320
8319,16725,320
8319,4506,320
8319,13084,320
13084,18195,320
13084,16725,320
13084,4506,320
13084,8319,320
4970,14128,321
4970,9776,321
4970,2879,321
14128,4970,321
14128,9776,321
14128,2879,321
9776,4970,321
9776,14128,321
9776,2879,321
2879,4970,321
2879,14128,321
2879,9776,321
17701,4504,322
17701,9363,322
17701,16408,322
4504,17701,322
4504,9363,322
4504,16408,322
9363,17701,322
9363,4504,322
9363,16408,322
16408,17701,322
16408,4504,322
16408,9363,322
15070,9276,323
9276,15070,323
11812,5097,324
5097,11812,324
1767,1770,326
1770,1767,326
8067,15258,327
8067,11601,327
15258,8067,327
15258,11601,327
11601,8067,327
11601,15258,327
3000,15609,328
15609,3000,328
12429,11020,329
11020,12429,329
13962,9419,330
13962,15726,330
9419,13962,330
9419,15726,330
15726,13962,330
15726,9419,330
12959,501,331
501,12959,331
6608,10510,333
6608,16504,333
10510,6608,333
10510,16504,333
16504,6608,333
16504,10510,333
3340,3811,334
3340,12790,334
3811,3340,334
3811,12790,334
12790,3340,334
12790,3811,334
4463,12266,335
4463,2791,335
4463,13676,335
12266,4463,335
12266,2791,335
12266,13676,335
2791,4463,335
2791,12266,335
2791,13676,335
13676,4463,335
13676,12266,335
13676,2791,335
7140,8320,336
7140,15554,336
8320,7140,336
8320,15554,336
15554,7140,336
15554,8320,336
17819,12425,337
12425,17819,337
5423,17382,338
5423,16563,338
5423,5627,338
17382,5423,338
17382,16563,338
17382,5627,338
16563,5423,338
16563,17382,338
16563,5627,338
5627,5423,338
5627,17382,338
5627,16563,338
5550,1883,341
5550,15691,341
1883,5550,341
1883,15691,341
15691,5550,341
15691,1883,341
17821,2729,342
2729,17821,342
11794,18145,343
11794,18216,343
11794,5682,343
11794,18208,343
11794,1667,343
18145,11794,343
18145,18216,343
18145,5682,343
18145,18208,343
18145,1667,343
18216,11794,343
18216,18145,343
18216,5682,343
18216,18208,343
18216,1667,343
5682,11794,343
5682,18145,343
5682,18216,343
5682,18208,343
5682,1667,343
18208,11794,343
18208,18145,343
18208,18216,343
18208,5682,343
18208,1667,343
1667,11794,343
1667,18145,343
1667,18216,343
1667,5682,343
1667,18208,343
7396,17630,344
17630,7396,344
180,8507,345
180,9978,345
8507,180,345
8507,9978,345
9978,180,345
9978,8507,345
6604,8121,346
8121,6604,346
10447,765,347
765,10447,347
15997,2577,348
15997,5182,348
15997,7761,348
2577,15997,348
2577,5182,348
2577,7761,348
